portfolio composition,portfolio_name,CAGR__mean,CAGR__median,CAGR__p5,CAGR__p95,Max_Drawdown__mean,Max_Drawdown__median,Max_Drawdown__p5,Max_Drawdown__p95,Drawdown_Duration_(Days)__mean,Drawdown_Duration_(Days)__median,Drawdown_Duration_(Days)__p5,Drawdown_Duration_(Days)__p95,Sharpe_Ratio__mean,Sharpe_Ratio__median,Sharpe_Ratio__p5,Sharpe_Ratio__p95,Sortino_Ratio__mean,Sortino_Ratio__median,Sortino_Ratio__p5,Sortino_Ratio__p95,Ulcer_Index__mean,Ulcer_Index__median,Ulcer_Index__p5,Ulcer_Index__p95,Ruined__mean,Ruined__median,Ruined__p5,Ruined__p95,Probability_Of_Ruin__mean,Probability_Of_Ruin__median,Probability_Of_Ruin__p5,Probability_Of_Ruin__p95
VWCE.MI w=1.000000 lev=1.000000,EQUITY_WORLD_100_VWCE,0.1090832585586673,0.1081312857420304,0.0170690709499746,0.2047092750658066,-0.3025204908628591,-0.2883503723526128,-0.4652576411139225,-0.1882813283960216,764.4521,652.0,281.0,1671.0499999999993,0.5444285094331298,0.5453263708871076,0.0197551392684663,1.0698976566841565,0.6504027937433626,0.642181847130572,0.0224466849895627,1.3092653637975802,12.39585967669347,11.038768039294546,6.371595096631765,23.134689250222674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
