portfolio composition,portfolio_name,CAGR__mean,CAGR__median,CAGR__p5,CAGR__p95,Max_Drawdown__mean,Max_Drawdown__median,Max_Drawdown__p5,Max_Drawdown__p95,Drawdown_Duration_(Days)__mean,Drawdown_Duration_(Days)__median,Drawdown_Duration_(Days)__p5,Drawdown_Duration_(Days)__p95,Sharpe_Ratio__mean,Sharpe_Ratio__median,Sharpe_Ratio__p5,Sharpe_Ratio__p95,Sortino_Ratio__mean,Sortino_Ratio__median,Sortino_Ratio__p5,Sortino_Ratio__p95,Ulcer_Index__mean,Ulcer_Index__median,Ulcer_Index__p5,Ulcer_Index__p95,Ruined__mean,Ruined__median,Ruined__p5,Ruined__p95,Probability_Of_Ruin__mean,Probability_Of_Ruin__median,Probability_Of_Ruin__p5,Probability_Of_Ruin__p95
GLD w=0.20 lev=1.00 | VBR w=0.20 lev=2.00 | VGLT w=0.20 lev=2.00 | VGSH w=0.20 lev=1.00 | VTI w=0.20 lev=2.00,GOLDEN_BUTTERFLY_x2_mixed,0.09,0.09,0.01,0.18,-0.29,-0.28,-0.43,-0.19,815.85,717.0,327.0,1687.0,0.54,0.55,0.07,1.01,0.69,0.68,0.08,1.32,12.65,11.59,7.07,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
