portfolio composition,portfolio_name,CAGR__mean,CAGR__median,CAGR__p5,CAGR__p95,Max_Drawdown__mean,Max_Drawdown__median,Max_Drawdown__p5,Max_Drawdown__p95,Drawdown_Duration_(Days)__mean,Drawdown_Duration_(Days)__median,Drawdown_Duration_(Days)__p5,Drawdown_Duration_(Days)__p95,Sharpe_Ratio__mean,Sharpe_Ratio__median,Sharpe_Ratio__p5,Sharpe_Ratio__p95,Sortino_Ratio__mean,Sortino_Ratio__median,Sortino_Ratio__p5,Sortino_Ratio__p95,Ulcer_Index__mean,Ulcer_Index__median,Ulcer_Index__p5,Ulcer_Index__p95,Ruined__mean,Ruined__median,Ruined__p5,Ruined__p95,Probability_Of_Ruin__mean,Probability_Of_Ruin__median,Probability_Of_Ruin__p5,Probability_Of_Ruin__p95
VWCE.MI w=1.000000 lev=2.000000,EQUITY_WORLD_100_VWCE_x2,0.1539275974856955,0.1488544279349503,-0.033573066853693,0.3588211101280861,-0.556622729823363,-0.5452390329039838,-0.780714891053472,-0.3719570774752653,986.0629,849.0,352.0,2134.0499999999997,0.5069225001553864,0.508144305756481,-0.0179037120725063,1.03132086811393,0.6068165889572488,0.5991919763602996,-0.0203014598488407,1.2644721791115934,26.741778086140386,24.35879470290313,13.823792394486803,48.48657443893553,0.0004,0.0,0.0,0.0,0.0004,0.0004,0.0004,0.0004
