portfolio composition,portfolio_name,CAGR__mean,CAGR__median,CAGR__p5,CAGR__p95,Max_Drawdown__mean,Max_Drawdown__median,Max_Drawdown__p5,Max_Drawdown__p95,Drawdown_Duration_(Days)__mean,Drawdown_Duration_(Days)__median,Drawdown_Duration_(Days)__p5,Drawdown_Duration_(Days)__p95,Sharpe_Ratio__mean,Sharpe_Ratio__median,Sharpe_Ratio__p5,Sharpe_Ratio__p95,Sortino_Ratio__mean,Sortino_Ratio__median,Sortino_Ratio__p5,Sortino_Ratio__p95,Ulcer_Index__mean,Ulcer_Index__median,Ulcer_Index__p5,Ulcer_Index__p95,Ruined__mean,Ruined__median,Ruined__p5,Ruined__p95,Probability_Of_Ruin__mean,Probability_Of_Ruin__median,Probability_Of_Ruin__p5,Probability_Of_Ruin__p95
GC=F w=0.075000 lev=1.000000 | LTPZ w=0.150000 lev=1.000000 | PDBC w=0.075000 lev=1.000000 | UTHY w=0.400000 lev=1.000000 | VWCE.MI w=0.300000 lev=1.000000,,0.06492597645083516,0.06408481546189548,0.01889027102158221,0.11184697737495658,-0.15947415342759688,-0.15101941341584896,-0.24874378613750553,-0.09808028063725616,666.3768,565.5,254.0,1433.0,0.2105588398061617,0.20538516826785605,-0.3037339232756919,0.7233585280738354,0.29839912016027487,0.2869461698526441,-0.4156934364655975,1.0331903020225282,6.045334216751196,5.396489162549862,3.2090626282003627,11.176440769140768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
