Date,Adj Close
2018-04-03,43.095001220703125
2018-04-04,43.0099983215332
2018-04-05,44.185001373291016
2018-04-06,43.59000015258789
2018-04-09,43.595001220703125
2018-04-10,43.869998931884766
2018-04-11,43.60499954223633
2018-04-12,44.02000045776367
2018-04-13,43.935001373291016
2018-04-16,43.880001068115234
2018-04-17,44.44499969482422
2018-04-18,44.5
2018-04-19,44.380001068115234
2018-04-20,44.32500076293945
2018-04-23,44.625
2018-04-24,44.4900016784668
2018-04-25,44.1349983215332
2018-04-26,44.7400016784668
2018-04-27,44.875
2018-04-30,45.095001220703125
2018-05-02,45.165000915527344
2018-05-03,44.55500030517578
2018-05-04,45.33000183105469
2018-05-07,45.744998931884766
2018-05-08,45.80500030517578
2018-05-09,45.97999954223633
2018-05-10,46.30500030517578
2018-05-11,46.369998931884766
2018-05-14,46.42499923706055
2018-05-15,46.40499877929688
2018-05-16,46.72999954223633
2018-05-17,46.935001373291016
2018-05-18,46.8650016784668
2018-05-21,47.10499954223633
2018-05-22,47.15499877929688
2018-05-23,46.95000076293945
2018-05-24,46.790000915527344
2018-05-25,47.084999084472656
2018-05-28,47.125
2018-05-29,46.935001373291016
2018-05-30,46.90999984741211
2018-05-31,46.744998931884766
2018-06-01,47.05500030517578
2018-06-04,47.15499877929688
2018-06-05,47.165000915527344
2018-06-06,47.14500045776367
2018-06-07,47.08000183105469
2018-06-08,47.16999816894531
2018-06-11,47.31999969482422
2018-06-12,47.31499862670898
2018-06-13,47.435001373291016
2018-06-14,47.915000915527344
2018-06-15,47.6349983215332
2018-06-18,47.63999938964844
2018-06-19,47.40499877929688
2018-06-20,47.59000015258789
2018-06-21,47.27999877929688
2018-06-22,47.41999816894531
2018-06-25,46.34999847412109
2018-06-26,46.57500076293945
2018-06-27,47.01499938964844
2018-06-28,46.650001525878906
2018-06-29,46.86000061035156
2018-07-02,46.5
2018-07-03,46.70500183105469
2018-07-04,46.6349983215332
2018-07-05,46.6150016784668
2018-07-06,46.845001220703125
2018-07-09,47.220001220703125
2018-07-10,47.435001373291016
2018-07-11,47.119998931884766
2018-07-12,47.46500015258789
2018-07-13,47.71500015258789
2018-07-16,47.47499847412109
2018-07-17,47.64500045776367
2018-07-18,47.97499847412109
2018-07-19,48.0
2018-07-20,47.68000030517578
2018-07-23,47.6150016784668
2018-07-24,47.9900016784668
2018-07-25,48.03499984741211
2018-07-26,48.36000061035156
2018-07-27,48.40499877929688
2018-07-30,47.875
2018-07-31,47.994998931884766
2018-08-01,48.02000045776367
2018-08-02,48.06499862670898
2018-08-03,48.38999938964844
2018-08-06,48.59999847412109
2018-08-07,48.720001220703125
2018-08-08,48.71500015258789
2018-08-09,48.845001220703125
2018-08-10,48.95000076293945
2018-08-13,48.790000915527344
2018-08-14,49.01499938964844
2018-08-16,48.88999938964844
2018-08-17,48.77000045776367
2018-08-20,48.94499969482422
2018-08-21,48.79999923706055
2018-08-22,48.59999847412109
2018-08-23,48.48500061035156
2018-08-24,48.58000183105469
2018-08-27,48.790000915527344
2018-08-28,48.6349983215332
2018-08-29,48.93000030517578
2018-08-30,48.91999816894531
2018-08-31,48.90999984741211
2018-09-03,48.90499877929688
2018-09-04,48.834999084472656
2018-09-05,48.255001068115234
2018-09-06,48.125
2018-09-07,48.375
2018-09-10,48.34000015258789
2018-09-11,48.38999938964844
2018-09-12,48.40999984741211
2018-09-13,48.38999938964844
2018-09-14,48.630001068115234
2018-09-17,48.47999954223633
2018-09-18,48.68000030517578
2018-09-19,48.79499816894531
2018-09-20,48.8849983215332
2018-09-21,49.05500030517578
2018-09-24,48.67499923706055
2018-09-25,48.85499954223633
2018-09-26,48.96500015258789
2018-09-27,49.244998931884766
2018-09-28,49.255001068115234
2018-10-01,49.6349983215332
2018-10-02,49.470001220703125
2018-10-03,49.70000076293945
2018-10-04,49.185001373291016
2018-10-05,48.91999816894531
2018-10-08,48.75
2018-10-09,48.89500045776367
2018-10-10,47.900001525878906
2018-10-11,46.57500076293945
2018-10-12,46.59000015258789
2018-10-15,46.65999984741211
2018-10-16,47.10499954223633
2018-10-17,47.275001525878906
2018-10-18,47.040000915527344
2018-10-19,47.17499923706055
2018-10-22,46.92499923706055
2018-10-23,46.02999877929688
2018-10-24,46.16999816894531
2018-10-25,46.25
2018-10-26,45.630001068115234
2018-10-29,45.84000015258789
2018-10-30,45.72999954223633
2018-10-31,46.84000015258789
2018-11-01,46.7599983215332
2018-11-02,46.73500061035156
2018-11-05,46.790000915527344
2018-11-06,46.93999862670898
2018-11-07,47.44499969482422
2018-11-08,47.84000015258789
2018-11-09,47.67499923706055
2018-11-12,47.28499984741211
2018-11-13,47.400001525878906
2018-11-14,46.82500076293945
2018-11-15,46.65999984741211
2018-11-16,46.6150016784668
2018-11-19,46.15499877929688
2018-11-20,45.494998931884766
2018-11-21,45.88999938964844
2018-11-22,45.369998931884766
2018-11-23,45.77999877929688
2018-11-26,46.125
2018-11-27,46.345001220703125
2018-11-28,46.6150016784668
2018-11-29,46.86000061035156
2018-11-30,46.9900016784668
2018-12-03,47.65999984741211
2018-12-04,47.33000183105469
2018-12-05,46.54999923706055
2018-12-06,45.16999816894531
2018-12-07,45.51499938964844
2018-12-10,44.560001373291016
2018-12-11,45.51499938964844
2018-12-12,45.89500045776367
2018-12-13,45.67499923706055
2018-12-14,45.380001068115234
2018-12-17,44.7599983215332
2018-12-18,44.19499969482422
2018-12-19,44.13999938964844
2018-12-20,42.935001373291016
2018-12-21,42.84999847412109
2018-12-27,42.220001220703125
2018-12-28,42.9900016784668
2019-01-02,43.31499862670898
2019-01-03,42.72499847412109
2019-01-04,43.72999954223633
2019-01-07,44.005001068115234
2019-01-08,44.185001373291016
2019-01-09,44.415000915527344
2019-01-10,44.57500076293945
2019-01-11,44.67499923706055
2019-01-14,44.54999923706055
2019-01-15,45.060001373291016
2019-01-16,45.400001525878906
2019-01-17,45.470001220703125
2019-01-18,46.28499984741211
2019-01-21,46.16999816894531
2019-01-22,45.900001525878906
2019-01-23,45.6150016784668
2019-01-24,45.869998931884766
2019-01-25,46.165000915527344
2019-01-28,45.58000183105469
2019-01-29,45.744998931884766
2019-01-30,46.084999084472656
2019-01-31,46.47499847412109
2019-02-01,46.52999877929688
2019-02-04,46.744998931884766
2019-02-05,47.2400016784668
2019-02-06,47.290000915527344
2019-02-07,46.665000915527344
2019-02-08,46.61000061035156
2019-02-11,47.14500045776367
2019-02-12,47.525001525878906
2019-02-13,47.7599983215332
2019-02-14,47.665000915527344
2019-02-15,48.220001220703125
2019-02-18,48.209999084472656
2019-02-19,48.14500045776367
2019-02-20,48.275001525878906
2019-02-21,48.20000076293945
2019-02-22,48.470001220703125
2019-02-25,48.709999084472656
2019-02-26,48.54499816894531
2019-02-27,48.380001068115234
2019-02-28,48.33000183105469
2019-03-01,48.36000061035156
2019-03-04,48.6150016784668
2019-03-05,48.73500061035156
2019-03-06,48.47499847412109
2019-03-07,48.43999862670898
2019-03-08,47.9900016784668
2019-03-11,48.650001525878906
2019-03-12,48.67499923706055
2019-03-13,48.93000030517578
2019-03-14,48.95500183105469
2019-03-15,49.22999954223633
2019-03-18,49.18000030517578
2019-03-19,49.5
2019-03-20,48.915000915527344
2019-03-21,49.31499862670898
2019-03-22,48.959999084472656
2019-03-25,48.665000915527344
2019-03-26,49.07500076293945
2019-03-27,49.02000045776367
2019-03-28,49.18000030517578
2019-03-29,49.54999923706055
2019-04-01,50.11000061035156
2019-04-02,50.27000045776367
2019-04-03,50.54999923706055
2019-04-04,50.400001525878906
2019-04-05,50.59999847412109
2019-04-08,50.45000076293945
2019-04-09,50.2400016784668
2019-04-10,50.36000061035156
2019-04-11,50.40999984741211
2019-04-12,50.43000030517578
2019-04-15,50.470001220703125
2019-04-16,50.709999084472656
2019-04-17,50.56999969482422
2019-04-18,50.79999923706055
2019-04-23,51.27999877929688
2019-04-24,51.31999969482422
2019-04-25,51.43999862670898
2019-04-26,51.41999816894531
2019-04-29,51.619998931884766
2019-04-30,51.34999847412109
2019-05-02,51.08000183105469
2019-05-03,51.4900016784668
2019-05-06,51.04999923706055
2019-05-07,50.59000015258789
2019-05-08,50.45000076293945
2019-05-09,49.540000915527344
2019-05-10,49.43000030517578
2019-05-13,49.130001068115234
2019-05-14,49.76499938964844
2019-05-15,49.93999862670898
2019-05-16,50.61000061035156
2019-05-17,50.5099983215332
2019-05-20,50.0099983215332
2019-05-21,50.290000915527344
2019-05-22,50.220001220703125
2019-05-23,49.54999923706055
2019-05-24,49.60499954223633
2019-05-27,49.75
2019-05-28,49.69499969482422
2019-05-29,49.125
2019-05-30,49.25
2019-05-31,48.875
2019-06-03,48.63999938964844
2019-06-04,48.97999954223633
2019-06-05,49.28499984741211
2019-06-06,49.40999984741211
2019-06-07,49.89500045776367
2019-06-10,50.34000015258789
2019-06-11,50.290000915527344
2019-06-12,50.08000183105469
2019-06-13,50.310001373291016
2019-06-14,50.40999984741211
2019-06-17,50.43000030517578
2019-06-18,51.18999862670898
2019-06-19,51.06999969482422
2019-06-20,51.27999877929688
2019-06-21,51.25
2019-06-24,50.900001525878906
2019-06-25,50.68999862670898
2019-06-26,50.52000045776367
2019-06-27,50.56999969482422
2019-06-28,50.79999923706055
2019-07-01,51.540000915527344
2019-07-02,51.560001373291016
2019-07-03,52.130001068115234
2019-07-04,52.22999954223633
2019-07-05,52.130001068115234
2019-07-08,52.02000045776367
2019-07-09,51.970001220703125
2019-07-10,52.02000045776367
2019-07-11,52.11000061035156
2019-07-12,52.20000076293945
2019-07-15,52.27999877929688
2019-07-16,52.45000076293945
2019-07-17,52.15999984741211
2019-07-18,51.869998931884766
2019-07-19,52.220001220703125
2019-07-22,52.040000915527344
2019-07-23,52.52000045776367
2019-07-24,52.77000045776367
2019-07-25,52.630001068115234
2019-07-26,52.95000076293945
2019-07-29,52.83000183105469
2019-07-30,52.540000915527344
2019-07-31,52.619998931884766
2019-08-01,52.959999084472656
2019-08-02,51.27999877929688
2019-08-05,49.970001220703125
2019-08-06,49.63999938964844
2019-08-07,49.75
2019-08-08,50.810001373291016
2019-08-09,50.47999954223633
2019-08-12,50.220001220703125
2019-08-13,50.77999877929688
2019-08-14,50.060001373291016
2019-08-16,50.630001068115234
2019-08-19,51.220001220703125
2019-08-20,51.02000045776367
2019-08-21,51.310001373291016
2019-08-22,51.130001068115234
2019-08-23,50.34000015258789
2019-08-26,50.43999862670898
2019-08-27,50.650001525878906
2019-08-28,50.75
2019-08-29,51.40999984741211
2019-08-30,51.75
2019-09-02,51.790000915527344
2019-09-03,51.650001525878906
2019-09-04,51.970001220703125
2019-09-05,52.560001373291016
2019-09-06,52.59999847412109
2019-09-09,52.619998931884766
2019-09-10,52.400001525878906
2019-09-11,53.09999847412109
2019-09-12,53.220001220703125
2019-09-13,53.25
2019-09-16,53.2400016784668
2019-09-17,53.06999969482422
2019-09-18,53.0099983215332
2019-09-19,53.47999954223633
2019-09-20,53.540000915527344
2019-09-23,53.2400016784668
2019-09-24,53.20000076293945
2019-09-25,53.08000183105469
2019-09-26,53.18000030517578
2019-09-27,53.380001068115234
2019-09-30,53.459999084472656
2019-10-01,52.970001220703125
2019-10-02,51.560001373291016
2019-10-03,51.54999923706055
2019-10-04,52.2599983215332
2019-10-07,52.52999877929688
2019-10-08,51.810001373291016
2019-10-09,51.959999084472656
2019-10-10,52.34000015258789
2019-10-11,53.13999938964844
2019-10-14,52.86000061035156
2019-10-15,53.25
2019-10-16,53.09000015258789
2019-10-17,52.900001525878906
2019-10-18,52.709999084472656
2019-10-21,52.97999954223633
2019-10-22,53.09000015258789
2019-10-23,53.08000183105469
2019-10-24,53.41999816894531
2019-10-25,53.63999938964844
2019-10-28,53.79999923706055
2019-10-29,53.810001373291016
2019-10-30,53.63999938964844
2019-10-31,53.40999984741211
2019-11-01,53.84999847412109
2019-11-04,54.34000015258789
2019-11-05,54.650001525878906
2019-11-06,54.630001068115234
2019-11-07,55.060001373291016
2019-11-08,54.97999954223633
2019-11-11,54.880001068115234
2019-11-12,55.25
2019-11-13,55.130001068115234
2019-11-14,55.0
2019-11-15,55.25
2019-11-18,55.15999984741211
2019-11-19,55.18999862670898
2019-11-20,55.11000061035156
2019-11-21,54.83000183105469
2019-11-22,55.11000061035156
2019-11-25,55.68999862670898
2019-11-26,55.72999954223633
2019-11-27,56.0099983215332
2019-11-28,55.9900016784668
2019-11-29,55.77000045776367
2019-12-02,54.880001068115234
2019-12-03,54.34999847412109
2019-12-04,55.02000045776367
2019-12-05,54.880001068115234
2019-12-06,55.7599983215332
2019-12-09,55.58000183105469
2019-12-10,55.369998931884766
2019-12-11,55.38999938964844
2019-12-12,55.63999938964844
2019-12-13,55.7400016784668
2019-12-16,56.27999877929688
2019-12-17,56.13999938964844
2019-12-18,56.2599983215332
2019-12-19,56.36000061035156
2019-12-20,56.88999938964844
2019-12-23,56.84000015258789
2019-12-27,56.75
2019-12-30,56.220001220703125
2020-01-02,56.709999084472656
2020-01-03,56.630001068115234
2020-01-06,56.540000915527344
2020-01-07,56.900001525878906
2020-01-08,57.130001068115234
2020-01-09,57.47999954223633
2020-01-10,57.400001525878906
2020-01-13,57.34000015258789
2020-01-14,57.619998931884766
2020-01-15,57.619998931884766
2020-01-16,57.84999847412109
2020-01-17,58.310001373291016
2020-01-20,58.38999938964844
2020-01-21,58.27000045776367
2020-01-22,58.41999816894531
2020-01-23,58.20000076293945
2020-01-24,58.47999954223633
2020-01-27,57.25
2020-01-28,57.84999847412109
2020-01-29,58.0099983215332
2020-01-30,57.31999969482422
2020-01-31,56.68000030517578
2020-02-03,57.040000915527344
2020-02-04,58.06999969482422
2020-02-05,58.59000015258789
2020-02-06,59.02000045776367
2020-02-07,59.02000045776367
2020-02-10,59.16999816894531
2020-02-11,59.619998931884766
2020-02-12,59.91999816894531
2020-02-13,60.16999816894531
2020-02-14,60.130001068115234
2020-02-17,60.310001373291016
2020-02-18,59.97999954223633
2020-02-19,60.56999969482422
2020-02-20,59.84999847412109
2020-02-21,59.52999877929688
2020-02-24,57.54999923706055
2020-02-25,56.560001373291016
