portfolio composition,portfolio_name,CAGR__mean,CAGR__median,CAGR__p5,CAGR__p95,Max_Drawdown__mean,Max_Drawdown__median,Max_Drawdown__p5,Max_Drawdown__p95,Drawdown_Duration_(Days)__mean,Drawdown_Duration_(Days)__median,Drawdown_Duration_(Days)__p5,Drawdown_Duration_(Days)__p95,Sharpe_Ratio__mean,Sharpe_Ratio__median,Sharpe_Ratio__p5,Sharpe_Ratio__p95,Sortino_Ratio__mean,Sortino_Ratio__median,Sortino_Ratio__p5,Sortino_Ratio__p95,Ulcer_Index__mean,Ulcer_Index__median,Ulcer_Index__p5,Ulcer_Index__p95,Ruined__mean,Ruined__median,Ruined__p5,Ruined__p95,Probability_Of_Ruin__mean,Probability_Of_Ruin__median,Probability_Of_Ruin__p5,Probability_Of_Ruin__p95
DBC w=0.07 lev=1.00 | GLD w=0.07 lev=1.00 | IEF w=0.15 lev=1.00 | VGLT w=0.40 lev=1.00 | VTI w=0.30 lev=1.00,ALL_WEATHER,0.05,0.05,0.01,0.09,-0.15,-0.14,-0.24,-0.09,723.13,621.0,280.0,1534.0,0.49,0.49,-0.01,0.98,0.65,0.64,-0.01,1.33,6.11,5.46,3.2,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
